"","PFAC","ANETD","uslek","uslels","uslep","slp","hl","CN_c","uslec_c","MNGN","depth","COVMAX","HTMAX","holdup","bd1","fc","WP","OC","dep","app_rate","app_eff","DWRATE","DSRATE","kd","aer_aq","temp_ref_aer","anae_aq","temp_ref_anae","photo","RFLAT","hydro","SOL","benthic_depth","porosity","bulk_density","FROC2","DOC2","BNMAS","SUSED","CHL","FROC1","DOC1","PLMAS","bf","przm_max_h2","pwc_max_peak","pwc_max_h2","pwc_max_benthic","Conv.Factor","max_sed"
"3075",0.713,25.062,0.555,3.331,0.696,0.449,457.031,89.206,0.432,0.458,97.787,0.048,859.341,0.209,1.024,0.36,0.063,2.43,4.425,2.993,0.464,0.052,0.052,811.24,22.219,11.229,106.496,5.873,9.224,32.134,3.921,78.037,0.777,0.266,0.929,0.371,51.54,2.326,45.222,0.268,0.798,13.555,7.268,0,6.2432,20.089,13.594,0.24988,812,202.90256
"3076",0.785,15.55,0.38,0.986,0.871,0.252,1479.042,90.658,0.113,0.428,50.922,0.481,732.343,0.282,1.105,0.365,0.127,2.811,0.953,1.372,0.818,0.069,0.069,711.853,25.212,20.048,75.308,16.118,1.678,32.52,36.076,20.673,0.996,0.427,1.123,0.578,18.529,3.999,40.203,0.601,0.535,3.983,8.378,0,6.1972,18.299,13.027,0.14768,712,105.14816
"3077",0.761,23.961,0.569,3.698,0.49,1.927,2774.343,75.473,0.949,0.159,117.236,0.121,596.573,0.161,0.911,0.357,0.163,0.935,2.501,2.743,0.226,0.098,0.098,924.597,8.335,19.84,139.229,7.529,19.364,9.411,12.604,57.461,0.759,0.301,0.917,0.462,23.414,4.922,59.21,1.221,0.805,0.854,9.696,0.001,3.3888,5.5579,4.1646,0.049461,925,45.751425
"3078",0.629,20.357,0.405,4.67,0.605,2.699,3588.375,68.991,0.548,0.271,92.69,0.316,756.594,0.239,1.656,0.342,0.071,3.536,3.951,1.895,0.112,0.097,0.097,842.284,14.657,17.1,30.861,6.647,9.739,39.09,27.674,46.553,0.351,0.248,1.261,0.963,42.068,1.3,1.404,1.158,0.473,7.166,6.559,0,3.2079,0.60446,0.43605,0.0057911,843,4.8818973
"3079",0.791,31.639,0.228,0.729,0.833,0.933,4477.103,84.547,0.862,0.433,44.181,0.324,768.088,0.183,1.38,0.397,0.193,0.926,5.67,2.379,0.734,0.019,0.019,869.584,10.073,11.746,21.186,13.374,21.803,13.003,6.218,77.895,0.863,0.52,1.476,0.97,50.08,3.843,56.279,1.068,0.522,12.215,5.986,0.001,4.9131,13.749,8.6485,0.040759,870,35.46033
"3080",0.723,26.565,0.317,4.445,0.164,2.645,4253.968,73.461,0.517,0.371,55.911,0.576,603.764,0.213,0.87,0.339,0.101,0.492,2.473,1.379,0.923,0.016,0.016,885.917,21.835,34.514,9.731,29.847,19.806,19.295,3.127,38.859,0.08,0.456,1.578,0.947,1.975,4.409,64.737,1.192,0.431,1.852,8.947,0.001,3.4941,22.242,14.545,0.45482,886,402.97052
"3081",0.631,14.037,0.589,2.707,0.124,1.441,4715.696,61.519,0.036,0.227,28.754,0.732,806.183,0.299,1.724,0.347,0.236,2.373,0.427,0.619,0.923,0.069,0.069,822.573,26.738,33.704,43.122,21.692,12.926,19.25,23.948,36.628,0.933,0.275,1.68,0.973,11.991,4.115,9.463,0.601,0.103,5.892,2.923,0,1.4344,0.55217,0.37792,0.0011731,823,0.9654613
"3082",0.711,11.298,0.563,2.265,0.105,2.438,805.57,75.677,0.782,0.307,26.617,0.306,683.617,0.11,1.404,0.297,0.22,0.392,0.882,0.467,0.83,0.077,0.077,663.242,25.492,19.048,23.236,21.867,0.971,30.567,45.48,44.078,0.917,0.284,0.945,0.805,34.975,2.242,54.894,1.3,0.42,10.277,9.875,0.001,3.0704,2.4327,1.9555,0.014111,664,9.369704
"3083",0.765,15.634,0.487,3.832,0.472,2.121,4074.569,87.046,0.935,0.245,61.097,0.812,754.421,0.248,1.621,0.427,0.196,1.159,4.884,1.313,0.237,0.011,0.011,981.62,32.228,34.423,35.937,14.619,13.341,39.693,41.867,36.938,0.217,0.572,1.227,0.167,1.353,2.742,0.117,0.076,0.318,6.657,2.269,0,5.2827,11.587,7.8328,0.18293,982,179.63726
"3084",0.636,11.472,0.395,2.877,0.592,0.211,4268.047,68.018,0.969,0.297,12.858,0.218,808.028,0.238,1.534,0.278,0.094,2.226,0.862,1.562,0.235,0.094,0.094,901.262,17.977,29.192,146.842,20.049,15.077,24.017,39.863,7.807,0.264,0.28,1.409,0.184,34.304,1.214,3.794,1.352,0.756,6.553,6.099,0.001,2.8022,2.6745,1.9838,0.062988,902,56.815176
"3085",0.779,33.361,0.13,2.526,0.246,3.205,1439.955,72.369,0.578,0.222,56.215,0.301,586.308,0.149,1.275,0.3,0.187,3.962,5.21,2.618,0.377,0.018,0.018,865.672,24.884,26.437,79.61,5.317,18.223,32.123,17.437,86.57,0.889,0.123,0.953,0.941,51.267,0.783,17.031,1.019,0.062,9.706,6.55,0.001,2.6476,3.9655,3.1804,0.014659,866,12.694694
"3086",0.604,25.403,0.639,1.57,0.389,4.773,1246.338,70.514,0.106,0.023,104.671,0.071,858.165,0.115,1.238,0.288,0.082,3.845,4.19,0.779,0.627,0.097,0.097,827.624,10.256,30.623,104.797,12.302,4.756,30.817,12.43,58.041,0.359,0.49,1.121,0.762,20.336,4.563,19.615,0.909,0.274,6.134,3.304,0,3.3096,0.71896,0.5262,0.0075993,828,6.2922204
"3087",0.696,13.447,0.115,4.09,0.246,2.631,351.392,79.2,0.429,0.242,45.226,0.364,897.05,0.154,1.672,0.396,0.1,1.162,5.327,0.639,0.163,0.042,0.042,776.819,8.856,18.91,147.634,21,10.297,7.09,5.003,24.395,0.731,0.349,0.861,0.279,35.501,3.953,3.618,0.501,0.286,5.778,3.438,0,4.5055,0.25352,0.18125,0.0046348,777,3.6012396
"3088",0.703,20.003,0.357,0.759,0.239,0.182,2059.363,78.828,0.81,0.406,102.978,0.576,779.017,0.239,0.893,0.373,0.096,1.46,3.392,1.057,0.755,0.046,0.046,642.435,22.657,10.502,111.949,7.348,8.508,37.221,24.776,75.182,0.044,0.344,1.053,0.041,38.964,2.167,21.054,0.047,0.221,14.199,1.752,0,4.4454,3.9229,3.0486,0.55059,643,354.02937
"3089",0.696,26.749,0.137,0.537,0.789,2.734,4676.855,72.322,0.717,0.29,72.259,0.339,819.542,0.119,1.378,0.358,0.235,3.128,5.624,0.755,0.859,0.034,0.034,855.756,22.919,17.668,27.967,22.171,16.108,18.07,42.355,34.675,0.674,0.237,1.006,0.913,16.639,3.971,32.924,0.745,0.355,5.013,0.929,0.001,2.5992,0.97331,0.78032,0.0060145,856,5.148412
"3090",0.735,29.278,0.465,1.527,0.567,2.481,3150.527,90.431,0.564,0.22,46.267,0.081,618.402,0.102,1.35,0.297,0.079,0.29,0.402,2.064,0.802,0.043,0.043,674.657,23.035,32.355,105.249,28.164,5.539,12.563,9.259,40.78,0.067,0.245,0.895,0.245,15.19,2.642,20.363,0.372,0.602,8.858,2.199,0,6.1123,83.898,61.653,11.62,675,7843.5
"3091",0.659,19.77,0.294,4.218,0.888,4.844,2757.232,78.102,0.173,0.031,46.553,0.003,800.351,0.166,1.567,0.36,0.198,3.012,3.943,1.752,0.314,0.018,0.018,987.937,5.86,13.224,69.643,5.57,18.332,43.331,16.224,61.997,0.923,0.571,1.683,0.238,50.61,1.131,47.561,0.707,0.303,2.533,4.744,0.001,3.6281,5.1695,3.2661,0.01459,988,14.41492
"3092",0.644,12.92,0.389,1.065,0.286,4.148,2872.673,79.846,0.95,0.448,57.803,0.385,860.594,0.212,1.733,0.417,0.16,2.033,5.339,2.31,0.799,0.026,0.026,821.921,23.675,13.539,101.24,10.848,0.225,6.544,47.445,27.771,0.389,0.173,1.293,0.525,2.439,2.074,49.549,0.6,0.182,14.023,9.522,0,4.2598,8.0517,5.8154,0.1504,822,123.6288
"3093",0.688,11.943,0.362,3.358,0.416,4.392,1039.668,61.201,0.082,0.216,37.119,0.011,673.331,0.251,0.973,0.301,0.149,0.549,0.353,0.624,0.552,0.064,0.064,659.294,24.071,31.226,77.775,15.256,17.93,24.294,42.909,47.403,0.6,0.424,1.631,0.602,52.982,1.576,70.938,0.683,0.603,10.22,5.069,0.001,1.5923,0.70548,0.54578,0.0047047,660,3.105102
"3094",0.662,27.251,0.195,2.959,0.17,3.097,2425.233,80.337,0.553,0.39,128.83,0.327,820.786,0.239,0.941,0.346,0.222,0.782,5.964,0.553,0.589,0.035,0.035,603.095,22.495,34.995,127.325,13.886,17.043,26.563,14.238,65.108,0.792,0.33,1.508,0.26,31.705,2.594,18.782,0.355,0.971,9.104,4.061,0,3.8159,0.9728,0.73354,0.010565,603,6.370695
"3095",0.785,26.905,0.206,4.923,0.226,1.519,2919.923,85.343,0.358,0.278,113.818,0.466,557.508,0.244,1.732,0.275,0.113,3.759,1.739,0.985,0.683,0.064,0.064,894.199,32.066,7.814,47.281,11.997,9.452,20.373,28.397,25.051,0.786,0.257,1.582,0.685,40.951,3.315,15.04,0.213,0.43,9.686,7.095,0.001,5.0656,4.4185,2.8734,0.0218,894,19.4892
"3096",0.794,15.618,0.649,2.884,0.479,2.019,4817.494,61.974,0.184,0.05,10.193,0.705,620.597,0.183,1.65,0.373,0.081,2.852,5.002,1.414,0.528,0.087,0.087,738.3,24.773,30.306,32.954,29.222,3.676,13.724,3.615,12.477,0.517,0.339,1.479,0.15,34.385,3.145,68.301,0.687,0.472,4.596,7.56,0,2.3477,0.47106,0.345,0.003632,739,2.684048
"3097",0.748,19.098,0.061,0.933,0.269,3.378,4836.967,65.858,0.612,0.39,34.384,0.074,581.016,0.248,1.694,0.273,0.214,0.45,5.814,0.623,0.754,0.033,0.033,807.876,23.079,30.942,87.872,7.822,5.712,8.985,0.426,79.409,0.88,0.67,0.978,0.109,48.169,2.255,66.979,0.981,0.456,4.391,3.09,0.001,1.7398,0.26996,0.12953,0.00031778,809,0.25708402
"3098",0.697,30.797,0.184,4.741,0.571,4.523,3334.282,87.989,0.36,0.451,117.651,0.345,560.55,0.136,1.46,0.374,0.203,0.061,5.147,2.202,0.438,0.053,0.053,719.554,15.979,9.588,98.848,28.8,2.557,18.136,36.854,59.392,0.031,0.646,0.88,0.582,43.812,0.276,48.372,0.392,0.152,9.943,0.133,0,5.3197,5.5078,4.1717,0.99304,720,714.9888
"3099",0.77,21.705,0.608,0.968,0.299,1.687,120.959,66.156,0.827,0.279,30.418,0.869,710.596,0.296,1.551,0.365,0.137,2.419,4.136,0.96,0.621,0.081,0.081,781.054,13.432,22.866,55.577,9.292,8.778,28.581,26.579,56.05,0.937,0.178,1.484,0.537,11.25,2.611,46.634,1.27,0.676,7.747,8.707,0.001,2.3589,0.53587,0.39934,0.0016806,781,1.3125486
"3100",0.658,33.198,0.624,1.552,0.931,2.152,2354.708,85.889,0.944,0.451,12.038,0.063,809.721,0.168,1.386,0.421,0.231,2.508,1.906,0.563,0.342,0.055,0.055,845.046,5.574,17.779,59.049,9.388,5.321,13.531,20.431,25.785,0.577,0.621,1.645,0.313,47.693,0.688,68.329,0.747,0.611,10.402,5.33,0,4.9415,4.0085,2.6736,0.033632,845,28.41904
"3101",0.785,31.932,0.242,4.906,0.993,3.577,110.848,66.506,0.721,0.089,126.241,0.047,757.822,0.135,1.541,0.363,0.112,0.59,3.881,1.4,0.427,0.022,0.022,693.668,33.457,6.692,130.402,5.269,22.761,8.048,21.492,28.318,0.413,0.505,1.735,0.163,30.744,3.465,47.539,0.814,0.539,7.56,0.1,0,2.7,7.2204,5.4868,0.073672,694,51.128368
"3102",0.691,13.603,0.051,2.058,0.847,3.794,417.47,76.278,0.76,0.077,24.062,0.643,601.8,0.267,1.151,0.415,0.21,0.43,0.895,0.257,0.617,0.039,0.039,642.133,33.477,29.43,8.61,21.838,20.854,10.749,10.587,37.802,0.195,0.596,1.612,0.684,3.159,4.264,55.127,0.217,0.101,9.947,3.363,0,3.4437,1.5149,1.1228,0.019993,642,12.835506
"3103",0.786,15.125,0.187,2.256,0.937,0.938,3834.486,64.155,0.617,0.304,9.942,0.12,832.723,0.289,1.387,0.355,0.168,1.964,1.566,2.369,0.264,0.089,0.089,671.762,11.777,25.731,71.713,7.982,6.526,37.476,1.578,79.197,0.338,0.265,1.471,0.527,37.063,4.577,77.02,0.327,0.156,4.685,4.014,0,1.9851,1.1528,0.72859,0.0077887,672,5.2340064
"3104",0.764,14.651,0.378,4.332,0.214,0.999,416.531,67.926,0.273,0.167,60.09,0.826,641.922,0.26,0.871,0.257,0.195,2.872,4.76,0.825,0.618,0.017,0.017,921.37,30.114,16.587,117.602,17.658,17.63,18.357,23.574,72.202,0.268,0.459,1.63,0.681,16.831,3.583,21.301,1.086,0.878,13.539,2.137,0.001,1.9842,2.4754,1.7497,0.023909,922,22.044098
"3105",0.674,12.947,0.08,1.907,0.198,3.771,1312.024,68.32,0.82,0.376,58.402,0.927,591.142,0.231,1.306,0.284,0.133,2.652,4.723,1.696,0.461,0.017,0.017,958.383,26.631,9.271,99.46,25.917,18.82,19.483,39.409,50.034,0.043,0.32,0.897,0.36,3.685,1.429,54.604,0.522,0.131,2.591,2.953,0.001,2.4684,2.8194,2.2688,0.25372,959,243.31748
"3106",0.755,12.11,0.278,4.259,0.72,3.429,1579.733,69.191,0.967,0.305,78.348,0.918,728.573,0.234,1.299,0.305,0.175,0.011,1.955,1.769,0.621,0.063,0.063,773.545,19.929,27.724,51.664,32.781,22.044,23.132,5.201,58.117,0.934,0.741,1.729,0.21,55.923,3.704,65.382,1.072,0.875,8.271,5.53,0,2.3206,4.8998,3.5883,0.039369,774,30.471606
"3107",0.73,32.156,0.097,3.444,0.481,4.539,2622.08,73.023,0.411,0.039,28.967,0.757,537.314,0.172,1.754,0.381,0.052,0.431,4.618,1.025,0.551,0.043,0.043,691.929,14.375,5.702,113.464,8.897,24.976,18.238,39.489,45.757,0.374,0.429,0.905,0.314,34.996,2.499,10.557,0.354,0.201,9.575,0.239,0,4.0383,1.339,1.0229,0.035125,692,24.3065
"3108",0.773,31.11,0.432,2.088,0.476,4.787,4023.529,62.515,0.409,0.303,67.51,0.734,843.538,0.284,0.93,0.377,0.083,1.297,3.626,0.932,0.861,0.064,0.064,746.786,18.62,25.636,96.513,32.129,20.433,25.953,6.299,43.422,0.968,0.537,0.898,0.224,48.951,3.944,48.77,0.693,0.373,6.416,2.221,0,2.5003,1.4145,1.1308,0.017638,748,13.193224
"3109",0.702,30.259,0.187,2.241,0.228,2.991,1317.409,71.889,0.431,0.331,105.707,0.869,743.697,0.235,0.864,0.368,0.213,3.395,3.339,2.11,0.923,0.069,0.069,870.263,7.646,28.959,59.148,11.123,22.26,38.066,6.899,16.78,0.194,0.745,1.16,0.688,1.534,0.853,69.139,0.467,0.742,5.31,8.039,0,2.7506,3.3788,2.5001,0.053634,871,46.715214
"3110",0.672,15.672,0.067,3.733,0.923,0.345,4822.251,73.455,0.65,0.375,97.871,0.282,697.55,0.236,0.919,0.303,0.101,0.351,0.811,2.481,0.33,0.026,0.026,964.553,34.549,31.637,45.075,29.616,7.963,36.337,37.16,27.179,0.702,0.548,1.741,0.244,2.684,2.322,37.175,0.628,0.343,2.932,8.401,0.001,3.3888,15.686,10.765,0.11193,965,108.01245
"3111",0.658,16.99,0.58,2.65,0.883,3.761,3390.941,66.043,0.881,0.223,109.211,0.058,899.228,0.183,1.476,0.364,0.105,3.718,4.929,0.698,0.972,0.052,0.052,967.424,8.187,18.131,48.79,34.508,6.032,15.238,39.796,28.378,0.204,0.69,1.482,0.096,20.333,2.97,31.899,0.617,0.221,5.49,8.78,0.001,2.6335,2.06,1.4986,0.080255,968,77.68684
"3112",0.777,31.024,0.27,2.461,0.434,0.046,2992.014,78.986,0.297,0.362,56.946,0.221,629.52,0.104,1.355,0.276,0.127,3.144,4.798,0.329,0.93,0.084,0.084,684.813,25.571,14.578,60.128,23.427,23.911,9.311,48.918,19.333,0.695,0.233,1.634,0.472,51.499,4.149,41.157,0.123,0.102,8.431,7.291,0.001,3.9738,0.56889,0.40318,0.0040224,685,2.755344
"3113",0.616,32.893,0.448,4.865,0.889,4.199,3328.18,69.534,0.695,0.098,111.36,0.049,515.555,0.131,0.992,0.394,0.151,1.949,5.307,1.21,0.87,0.07,0.07,850.113,9.399,11.088,25.643,13.319,9.361,8.769,29.028,8.898,0.743,0.746,1.106,0.587,57.351,3.221,13.17,0.65,0.465,8.143,4.523,0.001,2.8686,4.3921,3.304,0.025242,851,21.480942
"3114",0.7,11.645,0.186,2.334,0.996,3.855,3212.672,70.046,0.11,0.272,73.325,0.494,688.099,0.147,1.611,0.361,0.062,3.405,4.31,2.755,0.6,0.09,0.09,806.813,9.516,31.826,86.093,29.787,2.633,26.228,6.206,71.143,0.062,0.371,1.667,0.62,29.098,3.305,27.584,0.59,0.648,9.604,2.018,0,3.5072,2.0658,1.3758,0.10737,807,86.64759
"3115",0.734,29.77,0.372,1.842,0.598,0.899,4631.885,68.215,0.549,0.068,116.779,0.727,888.165,0.199,1.62,0.285,0.158,1.778,4.137,0.322,0.287,0.037,0.037,832.185,19.603,15.963,7.933,34.272,13.093,43.396,37.543,52.924,0.523,0.156,1.708,0.102,7.772,0.55,6.804,0.874,0.636,3.964,7.074,0.001,2.27,0.18471,0.13459,0.00095168,832,0.79179776
"3116",0.635,22.801,0.517,1.996,0.592,3.777,753.125,87.772,0.351,0.325,75.676,0.865,560.822,0.117,1.469,0.307,0.132,3.223,0.856,1.204,0.292,0.012,0.012,633.196,16.64,34.263,110.619,21.055,18.407,26.445,1.306,40.422,0.011,0.597,1.648,0.358,26.431,4.793,76.612,0.093,0.739,7.683,9.269,0.001,5.494,28.773,17.055,3.8291,634,2427.6494
"3117",0.651,10.639,0.481,4.017,0.457,1.635,1336.004,76.323,0.755,0.181,70.462,0.435,584.78,0.264,1.112,0.331,0.187,2.366,3.904,0.177,0.196,0.082,0.082,950.87,20.63,14.939,128.576,6.093,11.166,38.666,23.308,47.642,0.837,0.321,0.948,0.751,30.126,4.938,40.493,0.749,0.996,12.553,0.027,0,3.3074,0.17878,0.13645,0.0013265,951,1.2615015
"3118",0.78,12.561,0.431,4.502,0.174,3.164,2901.408,72.226,0.815,0.299,34.062,0.745,620.268,0.171,1.444,0.363,0.076,3.103,0.839,1.101,0.593,0.074,0.074,902.878,17.283,32.607,33.417,22.315,6.212,11.876,13.339,45.143,0.874,0.29,1.731,0.482,30.628,0.576,10.777,0.834,0.859,6.348,8.462,0.001,3.5399,5.7961,3.7916,0.0251,903,22.6653
"3119",0.605,27.942,0.561,0.925,0.559,1.085,2661.73,78.642,0.135,0.21,112.698,0.884,597.792,0.231,1.665,0.262,0.127,1.757,2.162,2.538,0.67,0.069,0.069,715.22,14.925,15.401,13.927,31.09,1.321,9.125,1.087,33.631,0.592,0.592,1.394,0.687,44.88,0.227,66.503,0.183,0.068,5.216,3.981,0.001,3.9034,4.4804,2.5038,0.01927,716,13.79732
"3120",0.631,23.508,0.416,2.68,0.365,1.778,2027.591,84.216,0.938,0.463,38.254,0.467,738.741,0.246,1.744,0.323,0.146,3.936,0.677,2.383,0.698,0.042,0.042,888.826,5.283,13.428,102.343,20.467,19.41,29.345,3.971,38.94,0.258,0.51,1.005,0.667,23.871,2.04,52.594,0.759,0.62,12.846,5.676,0.001,4.7171,38.773,25.867,1.7069,889,1517.4341
"3121",0.696,16.386,0.367,3.996,0.96,2.193,2363.484,65.528,0.625,0.039,77.151,0.232,840.998,0.23,1.63,0.257,0.189,0.518,4.504,1.969,0.816,0.03,0.03,899.757,10.248,8.282,64.625,5.469,7.651,23.64,5.081,36.136,0.865,0.59,1.034,0.561,10.421,2.139,67.121,1.444,0.025,12.193,3.604,0.001,1.7956,6.8414,4.8902,0.023517,900,21.1653
"3122",0.791,15.972,0.107,1.404,0.232,2.513,3461.303,61.947,0.644,0.134,133.126,0.409,785.622,0.223,1.589,0.428,0.234,0.878,1.35,1.95,0.659,0.087,0.087,797.881,6.692,7.545,95.474,34.585,15.019,12.691,10.134,69.39,0.481,0.473,1.05,0.498,21.385,1.169,30.326,1.177,0.51,14.726,4.424,0,1.6452,0.92016,0.67187,0.0094047,798,7.5049506
"3123",0.758,32.805,0.33,0.01,0.986,1.614,980.536,84.238,0.666,0.038,83.854,0.617,622.894,0.254,1.261,0.333,0.056,1.626,2.65,1.752,0.152,0.096,0.096,762.781,9.789,24.398,90.171,10.702,15.385,10.716,20.052,67.224,0.107,0.567,1.472,0.35,3.765,4.953,4.492,1.06,0.272,13.257,6.984,0,5.3515,1.0289,0.69887,0.02666,763,20.34158
"3124",0.787,14.711,0.533,3.547,0.73,2.759,4379.473,85.997,0.904,0.372,7.047,0.958,686.672,0.132,1.276,0.335,0.086,2.327,2.106,0.651,0.218,0.092,0.092,644.518,14.744,28.342,65.911,14.597,19.53,16.029,17.989,5.282,0.367,0.373,0.864,0.375,43.973,3.022,13.665,0.07,0.095,10.468,1.506,0,5.4459,4.0922,3.0827,0.093831,645,60.520995
"3125",0.703,18.586,0.273,2.336,0.12,1.481,2593.229,69.075,0.099,0.212,40.902,0.051,645.243,0.189,1.349,0.42,0.124,0.507,4.252,0.691,0.246,0.059,0.059,881.986,5.631,25.743,11.444,10.666,8.911,25.25,25.851,88.567,0.085,0.505,1.473,0.828,52.692,1.479,32.767,0.775,0.237,0.717,4.219,0.001,2.9685,0.17829,0.12572,0.003516,882,3.101112
"3126",0.72,24.118,0.289,1.818,0.699,4.13,2012.201,87.691,0.603,0.173,127.858,0.167,859.261,0.234,1.001,0.343,0.202,1.85,1.187,2.289,0.461,0.083,0.083,835.303,7.852,22.633,52.235,5.541,23.839,28.6,12.087,57.199,0.133,0.6,1.571,0.079,45.919,0.25,39.067,0.137,0.956,10.973,9.599,0,5.2593,18.262,13.049,0.61317,836,512.61012
"3127",0.751,23.541,0.146,1.502,0.329,3.069,1671.793,89.555,0.495,0.426,35.492,0.223,717.594,0.179,1.367,0.362,0.108,2.346,2.675,2.744,0.348,0.054,0.054,714.736,7.654,22.274,102.711,17.064,5.579,5.655,36.601,42.881,0.231,0.735,1.7,0.495,37.927,2.224,51.131,1.028,0.984,13.885,1.102,0.001,6.043,6.8702,4.579,0.23055,715,164.84325
"3128",0.703,24.034,0.064,2.814,0.193,0.381,556.204,65.636,0.866,0.158,119.946,0.07,502.201,0.199,1.492,0.262,0.223,1.946,1.273,2.804,0.482,0.062,0.062,887.382,15.199,6.863,49.845,34.616,13.639,37.745,19.636,58.063,0.253,0.673,1.359,0.059,9.97,3.628,47.715,1.112,0.181,11.467,9.711,0.001,1.6652,2.0707,1.5551,0.025428,888,22.580064
"3129",0.623,19.362,0.582,3.327,0.815,3.461,2801.321,85.257,0.228,0.469,129.568,0.064,896.917,0.172,1.257,0.288,0.214,0.843,1.463,1.222,0.307,0.028,0.028,836.175,17.957,10.908,97.368,9.331,18.978,27.032,31.706,62.018,0.284,0.674,1.203,0.46,17.307,3.981,31.419,1.123,0.784,1.979,1.984,0,4.5531,10.253,7.2471,0.27005,837,226.03185
"3130",0.727,20.538,0.127,3.133,0.925,3.099,2666.655,87.928,0.591,0.443,37.067,0.318,507.327,0.272,1.127,0.344,0.071,0.632,5.785,2.002,0.11,0.017,0.017,824.414,30.335,32.468,11.008,18.82,17.482,33.58,27.541,30.371,0.62,0.381,1.125,0.562,53.905,0.551,43.035,0.813,0.101,8.025,3.386,0.001,5.902,3.8072,2.6351,0.022581,825,18.629325
"3131",0.777,28.263,0.067,0.18,0.202,2.807,4374.684,66.962,0.015,0.234,88.618,0.275,519.022,0.122,0.874,0.317,0.171,1.582,2.306,1.693,0.793,0.091,0.091,776.435,28.817,12.398,40.301,13.127,24.599,16.036,8.144,87.583,0.258,0.514,1.339,0.935,48.298,1.39,65.905,0.598,0.533,4.429,2.043,0.001,2.2099,1.5148,1.1106,0.010772,777,8.369844
"3132",0.735,25.158,0.507,2.064,0.545,1.763,1870.739,76.088,0.84,0.295,77.987,0.454,853.754,0.129,1.48,0.41,0.212,2.038,4.832,2.91,0.239,0.086,0.086,611.365,31.315,9.122,138.202,27.974,0.792,40.253,42.24,58.885,0.355,0.315,0.958,0.097,1.118,2.341,52.815,0.768,0.089,11.008,4.956,0.001,3.4206,1.9861,1.5833,0.078849,612,48.255588
"3133",0.642,20.592,0.498,3.256,0.176,3.147,815.804,86.769,0.754,0.395,38.517,0.362,541.931,0.169,1.492,0.341,0.054,3.572,2.617,0.1,0.18,0.021,0.021,701.593,8.36,33.795,142.167,11.835,18.083,27.728,45.564,89.519,0.323,0.776,1.659,0.518,14.844,4.146,14.719,0.577,0.98,13.469,9.05,0,5.9839,0.42935,0.28532,0.014888,702,10.451376
"3134",0.71,29.961,0.426,3.012,0.121,2.264,702.069,64.776,0.198,0.248,122.649,0.084,820.075,0.131,1.007,0.268,0.187,1.313,3.502,1.586,0.643,0.061,0.061,872.847,25.086,6.606,92.291,27.325,24.748,33.045,42.379,31.703,0.492,0.603,1.592,0.631,16.794,2.753,32.858,0.718,0.37,13.799,5.628,0.001,1.7349,1.0475,0.72911,0.0069932,873,6.1050636
"3135",0.693,16.17,0.535,2.967,0.269,2.524,279.644,90.916,0.552,0.383,133.229,0.125,862.463,0.257,1.292,0.302,0.179,0.526,1.746,0.506,0.4,0.084,0.084,925.749,15.596,16.45,32.413,31.941,9.504,23.544,12.634,80.597,0.401,0.16,1.026,0.033,47.468,4.138,27.739,0.395,0.451,10.115,3.282,0,5.8757,2.7786,2.0447,0.06663,926,61.69938
"3136",0.795,25.232,0.21,3.695,0.236,0.371,794.788,63.042,0.167,0.178,82.681,0.505,530.086,0.193,1.17,0.314,0.12,1.87,1.554,2.228,0.328,0.074,0.074,992.572,11.811,32.425,6.209,15.481,14.846,36.903,49.3,74.76,0.738,0.651,1.036,0.054,47.771,4.162,20.215,1.421,0.135,6.28,1.995,0.001,2.0359,0.92423,0.70908,0.0021015,994,2.088891
"3137",0.726,32.9,0.128,2.434,0.278,3.262,557.037,70.291,0.814,0.021,75.183,0.794,711.72,0.138,1.463,0.332,0.079,2.657,5.753,1.891,0.19,0.081,0.081,694.303,5.929,28.077,65.255,25.513,24.812,9.207,23.38,25.036,0.246,0.523,1.657,0.955,29.074,3.139,18.893,1.064,0.412,12.727,0.616,0,3.2506,0.4078,0.28809,0.0080609,695,5.6023255
"3138",0.723,27.045,0.258,1.111,0.611,1.512,4634.527,79.024,0.249,0.218,48.681,0.337,564.036,0.192,1.525,0.399,0.223,3.862,3.663,0.375,0.186,0.055,0.055,645.926,33.368,24.387,113.762,24.417,24.88,28.776,45.087,72.595,0.049,0.524,1.729,0.894,6.275,1.6,7.697,0.153,0.924,2.624,4.187,0,3.8116,0.16166,0.11643,0.021475,646,13.87285
"3139",0.674,31.553,0.631,1.921,0.579,3.485,1728.504,62.417,0.383,0.46,121.367,0.533,613.597,0.269,1.403,0.35,0.135,2.62,2.511,2.723,0.152,0.091,0.091,621.857,7.088,32.696,54.692,29.336,18.204,35.272,26.236,33.546,0.851,0.713,1.067,0.621,3.961,2.718,26.341,0.382,0.744,2.536,4.965,0,1.8884,0.51848,0.41733,0.004701,623,2.928723
"3140",0.623,15.577,0.318,1.334,0.866,3.633,3348.508,64.706,0.315,0.105,26.389,0.841,710.733,0.251,1.056,0.269,0.15,3.189,0.72,1.072,0.525,0.021,0.021,872.085,27.248,14.196,73.714,20.858,0.44,32.842,25.226,42.991,0.813,0.699,0.969,0.983,11.604,3.553,21.662,1.301,0.816,4.934,7.087,0,1.9564,7.63,6.0821,0.042196,873,36.837108
